expiry,strike,type,bid_usd,ask_usd,mid_usd,underlying,mark_iv,valuation
2026-08-02T08:00:00+00:00,65000.0,C,12.575378,25.150756,18.863066999999997,62876.89,28.57,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,62000.0,C,691.4234799999999,1477.13198,1084.27773,62856.68,29.11,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,56000.0,P,6104.724395,6300.597905,6202.66115,65291.17,44.77,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,61500.0,P,138.328124,163.478692,150.90340799999998,62876.42,28.68,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,105000.0,P,41047.879185,41629.202415,41338.5408,64591.47,41.11,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,80000.0,P,16775.569300000003,17374.696775000004,17075.1330375,63066.05,37.34,2026-07-31T16:24:21.479000+00:00
2026-08-01T08:00:00+00:00,64000.0,C,18.857004,31.428340000000002,25.142672,62856.68,30.14,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,63000.0,C,4985.736745,5049.249315,5017.49303,63512.57,37.84,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,90000.0,P,26357.1895,28675.351950000004,27516.270725000002,63511.3,38.31,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,59000.0,C,4186.93709,6422.06892,5304.5030050000005,62961.46,37.93,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,105000.0,P,41329.31061,41916.93114,41623.12087499999,65291.17,41.75,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,52000.0,P,201.80780800000002,214.420796,208.114302,63064.94,46.26,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,73000.0,P,10892.187950000001,11177.9888,11035.088375,63511.3,35.99,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,82000.0,P,18607.947959999998,19272.517529999997,18940.232745,63292.34,36.06,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,112000.0,P,47765.39206500001,48475.898235,48120.645150000004,64591.47,41.87,2026-07-31T16:24:21.479000+00:00
2026-08-14T08:00:00+00:00,60000.0,P,598.14204,661.10436,629.6232,62962.32,36.28,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,58000.0,C,9686.275215,9910.05055,9798.162882499999,63935.81,41.83,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,65000.0,P,3342.50065,3468.63275,3405.5667000000003,63066.05,32.74,2026-07-31T16:24:21.479000+00:00
2026-10-30T08:00:00+00:00,56000.0,P,1968.8503,2032.3616000000002,2000.6059500000001,63511.3,41.04,2026-07-31T16:24:21.479000+00:00
2026-08-04T08:00:00+00:00,71000.0,P,5722.784339999999,10722.35967,8222.572005,62887.74,42.74,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,62000.0,C,2520.4144,2614.92994,2567.6721700000003,63010.36,34.61,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,66000.0,C,12.575284,18.862925999999998,15.719105,62876.42,29.74,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,66000.0,P,4968.44869,5095.03337,5031.74103,63292.34,34.68,2026-07-31T16:24:21.479000+00:00
2027-06-25T08:00:00+00:00,90000.0,C,3395.1408399999996,3460.43201,3427.786425,65291.17,41.3,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,85000.0,C,1086.92764,1118.8961000000002,1102.9118700000001,63936.92,39.06,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,64500.0,C,25.150312,37.725468,31.43789,62875.78,25.95,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,98000.0,P,34269.59416,34813.048545,34541.3213525,63935.81,40.55,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,90000.0,P,26613.8731,28032.859225,27323.366162500002,63066.05,48.38,2026-07-31T16:24:21.479000+00:00
2027-03-26T08:00:00+00:00,78000.0,C,3907.783935,4036.966875,3972.3754050000002,64591.47,40.18,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,62500.0,C,723.0788299999999,785.95525,754.51704,62876.42,26.52,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,85000.0,P,21663.188175000003,23460.5706,22561.8793875,63066.05,42.95,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,200000.0,P,130002.46635999998,144021.71967,137012.093015,63292.34,72.81,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,72000.0,P,6727.77694,11789.32875,9258.552844999998,62876.42,45.28,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,68000.0,C,567.5844599999999,630.6494,599.11693,63064.94,31.62,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,52000.0,C,11162.690849999999,11383.422025,11273.0564375,63066.05,46.26,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,78000.0,C,2013.978015,2045.94592,2029.9619675,63935.81,38.79,2026-07-31T16:24:21.479000+00:00
2026-09-25T08:00:00+00:00,85000.0,P,21551.04177,22215.611339999996,21883.326555,63292.34,37.64,2026-07-31T16:24:21.479000+00:00
2026-08-28T08:00:00+00:00,54000.0,C,9207.6433,9491.440525,9349.5419125,63066.05,43.66,2026-07-31T16:24:21.479000+00:00
2026-08-02T08:00:00+00:00,64000.0,C,56.589200999999996,75.45226799999999,66.02073449999999,62876.89,24.25,2026-07-31T16:24:21.479000+00:00
2026-08-03T08:00:00+00:00,61000.0,P,81.74033399999999,106.891206,94.31577,62877.18,30.29,2026-07-31T16:24:21.479000+00:00
2026-08-21T08:00:00+00:00,70000.0,C,157.5259,189.03108,173.27849,63010.36,31.24,2026-07-31T16:24:21.479000+00:00
2026-12-25T08:00:00+00:00,95000.0,P,31360.514805,31903.96919,31632.2419975,63935.81,40.1,2026-07-31T16:24:21.479000+00:00
